Vocab size: 65,536
num_layers: 20
model_dim: 1280
num_heads: 10
num_kv_heads: 10
Tokens / micro-batch / rank: 32 x 2048 = 65,536
Tokens / micro-batch: 524,288
Total batch size 524,288 => gradient accumulation steps: 1
Number of parameters: 560,988,160
Estimated FLOPs per token: 3.491758e+09
Calculated number of iterations from target data:param ratio: 21,400
Total number of training tokens: 11,219,763,200
Tokens : Params ratio: 20.00
Total training FLOPs estimate: 3.917670e+19
Scaling the LR for the AdamW parameters ∝1/√(1280/768) = 0.774597
Muon: Grouping 80 params of shape torch.Size([1280, 1280]), device cuda:0, dtype torch.float32
Muon: Grouping 20 params of shape torch.Size([1280, 5120]), device cuda:0, dtype torch.float32
Muon: Grouping 20 params of shape torch.Size([5120, 1280]), device cuda:0, dtype torch.float32
Step 00000 | Validation bpb: 3.3011
step 00000/21400 (0.00%) | loss: 11.090355 | grad norm: 0.4270 | lrm: 1.00 | dt: 73303.53ms | tok/sec: 7,152 | mfu: 0.32 | total time: 0.00m
step 11672/21400 (54.54%) | loss: 2.908009 | grad norm: 0.2111 | lrm: 1.00 | dt: 478.15ms | tok/sec: 1,096,500 | mfu: 48.39 | total time: 94.46m
step 11673/21400 (54.55%) | loss: 2.896100 | grad norm: 0.1973 | lrm: 1.00 | dt: 479.73ms | tok/sec: 1,092,879 | mfu: 48.23 | total time: 94.47m
step 11674/21400 (54.55%) | loss: 2.902589 | grad norm: 0.3297 | lrm: 1.00 | dt: 479.16ms | tok/sec: 1,094,179 | mfu: 48.29 | total time: 94.47m
step 11675/21400 (54.56%) | loss: 2.908806 | grad norm: 0.3092 | lrm: 1.00 | dt: 479.02ms | tok/sec: 1,094,501 | mfu: 48.30 | total time: 94.48m
step 11676/21400 (54.56%) | loss: 2.902506 | grad norm: 0.2217 | lrm: 1.00 | dt: 481.08ms | tok/sec: 1,089,807 | mfu: 48.10 | total time: 94.49m
step 11677/21400 (54.57%) | loss: 2.910691 | grad norm: 0.2456 | lrm: 1.00 | dt: 478.23ms | tok/sec: 1,096,312 | mfu: 48.38 | total time: 94.50m
step 11678/21400 (54.57%) | loss: 2.916327 | grad norm: 0.2274 | lrm: 1.00 | dt: 476.95ms | tok/sec: 1,099,260 | mfu: 48.51 | total time: 94.50m
step 11679/21400 (54.57%) | loss: 2.914450 | grad norm: 0.2428 | lrm: 1.00 | dt: 479.78ms | tok/sec: 1,092,766 | mfu: 48.23 | total time: 94.51m
step 11680/21400 (54.58%) | loss: 2.907941 | grad norm: 0.5437 | lrm: 1.00 | dt: 478.64ms | tok/sec: 1,095,365 | mfu: 48.34 | total time: 94.52m
step 11681/21400 (54.58%) | loss: 2.901604 | grad norm: 0.2839 | lrm: 1.00 | dt: 480.93ms | tok/sec: 1,090,149 | mfu: 48.11 | total time: 94.53m
step 11682/21400 (54.59%) | loss: 2.901142 | grad norm: 0.2084 | lrm: 1.00 | dt: 480.02ms | tok/sec: 1,092,225 | mfu: 48.20 | total time: 94.54m
step 11683/21400 (54.59%) | loss: 2.909030 | grad norm: 0.2548 | lrm: 1.00 | dt: 480.64ms | tok/sec: 1,090,803 | mfu: 48.14 | total time: 94.54m
step 11684/21400 (54.60%) | loss: 2.916026 | grad norm: 0.2758 | lrm: 1.00 | dt: 478.67ms | tok/sec: 1,095,307 | mfu: 48.34 | total time: 94.55m
step 11685/21400 (54.60%) | loss: 2.907494 | grad norm: 0.2154 | lrm: 1.00 | dt: 480.74ms | tok/sec: 1,090,574 | mfu: 48.13 | total time: 94.56m
step 11686/21400 (54.61%) | loss: 2.919338 | grad norm: 0.2828 | lrm: 1.00 | dt: 481.76ms | tok/sec: 1,088,273 | mfu: 48.03 | total time: 94.57m
step 11687/21400 (54.61%) | loss: 2.908289 | grad norm: 0.2115 | lrm: 1.00 | dt: 477.60ms | tok/sec: 1,097,765 | mfu: 48.45 | total time: 94.58m
step 11688/21400 (54.62%) | loss: 2.899427 | grad norm: 0.2034 | lrm: 1.00 | dt: 482.13ms | tok/sec: 1,087,431 | mfu: 47.99 | total time: 94.58m
step 11689/21400 (54.62%) | loss: 2.892484 | grad norm: 0.2348 | lrm: 1.00 | dt: 479.57ms | tok/sec: 1,093,256 | mfu: 48.25 | total time: 94.59m
step 11690/21400 (54.63%) | loss: 2.897714 | grad norm: 0.2202 | lrm: 1.00 | dt: 477.78ms | tok/sec: 1,097,352 | mfu: 48.43 | total time: 94.60m
step 11691/21400 (54.63%) | loss: 2.890305 | grad norm: 0.2249 | lrm: 1.00 | dt: 479.58ms | tok/sec: 1,093,226 | mfu: 48.25 | total time: 94.61m
step 11692/21400 (54.64%) | loss: 2.879497 | grad norm: 0.3318 | lrm: 1.00 | dt: 479.02ms | tok/sec: 1,094,490 | mfu: 48.30 | total time: 94.62m
step 11693/21400 (54.64%) | loss: 2.880125 | grad norm: 0.2374 | lrm: 1.00 | dt: 480.00ms | tok/sec: 1,092,274 | mfu: 48.20 | total time: 94.62m
step 11694/21400 (54.64%) | loss: 2.888388 | grad norm: 0.2104 | lrm: 1.00 | dt: 480.34ms | tok/sec: 1,091,490 | mfu: 48.17 | total time: 94.63m
step 11695/21400 (54.65%) | loss: 2.872802 | grad norm: 0.1863 | lrm: 1.00 | dt: 482.05ms | tok/sec: 1,087,622 | mfu: 48.00 | total time: 94.64m
step 11696/21400 (54.65%) | loss: 2.871650 | grad norm: 0.2082 | lrm: 1.00 | dt: 480.36ms | tok/sec: 1,091,443 | mfu: 48.17 | total time: 94.65m
step 11697/21400 (54.66%) | loss: 2.871929 | grad norm: 0.2478 | lrm: 1.00 | dt: 479.76ms | tok/sec: 1,092,803 | mfu: 48.23 | total time: 94.66m
step 11698/21400 (54.66%) | loss: 2.873428 | grad norm: 0.3636 | lrm: 1.00 | dt: 477.86ms | tok/sec: 1,097,165 | mfu: 48.42 | total time: 94.66m
step 11699/21400 (54.67%) | loss: 2.876043 | grad norm: 0.2250 | lrm: 1.00 | dt: 479.02ms | tok/sec: 1,094,505 | mfu: 48.30 | total time: 94.67m
step 11700/21400 (54.67%) | loss: 2.885073 | grad norm: 0.2510 | lrm: 1.00 | dt: 479.06ms | tok/sec: 1,094,419 | mfu: 48.30 | total time: 94.68m
step 11701/21400 (54.68%) | loss: 2.879112 | grad norm: 0.2119 | lrm: 1.00 | dt: 478.92ms | tok/sec: 1,094,720 | mfu: 48.31 | total time: 94.69m
step 11702/21400 (54.68%) | loss: 2.886748 | grad norm: 0.4480 | lrm: 1.00 | dt: 480.85ms | tok/sec: 1,090,329 | mfu: 48.12 | total time: 94.70m
step 11703/21400 (54.69%) | loss: 2.892981 | grad norm: 0.2117 | lrm: 1.00 | dt: 478.94ms | tok/sec: 1,094,679 | mfu: 48.31 | total time: 94.70m
step 11704/21400 (54.69%) | loss: 2.895644 | grad norm: 0.2664 | lrm: 1.00 | dt: 477.63ms | tok/sec: 1,097,681 | mfu: 48.44 | total time: 94.71m
step 11705/21400 (54.70%) | loss: 2.896602 | grad norm: 0.2318 | lrm: 1.00 | dt: 477.56ms | tok/sec: 1,097,845 | mfu: 48.45 | total time: 94.72m
step 11706/21400 (54.70%) | loss: 2.910293 | grad norm: 0.5330 | lrm: 1.00 | dt: 479.66ms | tok/sec: 1,093,030 | mfu: 48.24 | total time: 94.73m
step 11707/21400 (54.71%) | loss: 2.905631 | grad norm: 0.2472 | lrm: 1.00 | dt: 480.16ms | tok/sec: 1,091,903 | mfu: 48.19 | total time: 94.74m
step 11708/21400 (54.71%) | loss: 2.906575 | grad norm: 0.2031 | lrm: 1.00 | dt: 478.72ms | tok/sec: 1,095,179 | mfu: 48.33 | total time: 94.74m
step 11709/21400 (54.71%) | loss: 2.903437 | grad norm: 0.2329 | lrm: 1.00 | dt: 479.07ms | tok/sec: 1,094,378 | mfu: 48.30 | total time: 94.75m
step 11710/21400 (54.72%) | loss: 2.903374 | grad norm: 0.6675 | lrm: 1.00 | dt: 479.52ms | tok/sec: 1,093,350 | mfu: 48.25 | total time: 94.76m
step 11711/21400 (54.72%) | loss: 2.907544 | grad norm: 0.3356 | lrm: 1.00 | dt: 479.08ms | tok/sec: 1,094,352 | mfu: 48.30 | total time: 94.77m
step 11712/21400 (54.73%) | loss: 2.911895 | grad norm: 0.2480 | lrm: 1.00 | dt: 478.67ms | tok/sec: 1,095,310 | mfu: 48.34 | total time: 94.78m
step 11713/21400 (54.73%) | loss: 2.912843 | grad norm: 0.2174 | lrm: 1.00 | dt: 478.21ms | tok/sec: 1,096,350 | mfu: 48.38 | total time: 94.78m
step 11714/21400 (54.74%) | loss: 2.905166 | grad norm: 0.7553 | lrm: 1.00 | dt: 480.72ms | tok/sec: 1,090,635 | mfu: 48.13 | total time: 94.79m
step 11715/21400 (54.74%) | loss: 2.915271 | grad norm: 0.2571 | lrm: 1.00 | dt: 478.83ms | tok/sec: 1,094,944 | mfu: 48.32 | total time: 94.80m
step 11716/21400 (54.75%) | loss: 2.911316 | grad norm: 0.3227 | lrm: 1.00 | dt: 480.94ms | tok/sec: 1,090,137 | mfu: 48.11 | total time: 94.81m
step 11717/21400 (54.75%) | loss: 2.904982 | grad norm: 0.3070 | lrm: 1.00 | dt: 483.35ms | tok/sec: 1,084,698 | mfu: 47.87 | total time: 94.82m
step 11718/21400 (54.76%) | loss: 2.911152 | grad norm: 0.2879 | lrm: 1.00 | dt: 477.57ms | tok/sec: 1,097,819 | mfu: 48.45 | total time: 94.82m
step 11719/21400 (54.76%) | loss: 2.903516 | grad norm: 0.2328 | lrm: 1.00 | dt: 479.81ms | tok/sec: 1,092,699 | mfu: 48.22 | total time: 94.83m
step 11720/21400 (54.77%) | loss: 2.909558 | grad norm: 0.2002 | lrm: 1.00 | dt: 478.35ms | tok/sec: 1,096,028 | mfu: 48.37 | total time: 94.84m
step 11721/21400 (54.77%) | loss: 2.903186 | grad norm: 0.1940 | lrm: 1.00 | dt: 479.62ms | tok/sec: 1,093,122 | mfu: 48.24 | total time: 94.85m
step 11722/21400 (54.78%) | loss: 2.904276 | grad norm: 0.2374 | lrm: 1.00 | dt: 480.70ms | tok/sec: 1,090,681 | mfu: 48.13 | total time: 94.86m
step 11723/21400 (54.78%) | loss: 2.901118 | grad norm: 0.1795 | lrm: 1.00 | dt: 479.56ms | tok/sec: 1,093,273 | mfu: 48.25 | total time: 94.86m
step 11724/21400 (54.79%) | loss: 2.903635 | grad norm: 0.1969 | lrm: 1.00 | dt: 479.49ms | tok/sec: 1,093,423 | mfu: 48.26 | total time: 94.87m
step 11725/21400 (54.79%) | loss: 2.905039 | grad norm: 0.2515 | lrm: 1.00 | dt: 479.08ms | tok/sec: 1,094,353 | mfu: 48.30 | total time: 94.88m
step 11726/21400 (54.79%) | loss: 2.904376 | grad norm: 0.2892 | lrm: 1.00 | dt: 481.30ms | tok/sec: 1,089,305 | mfu: 48.07 | total time: 94.89m
step 11727/21400 (54.80%) | loss: 2.904496 | grad norm: 0.3694 | lrm: 1.00 | dt: 476.89ms | tok/sec: 1,099,386 | mfu: 48.52 | total time: 94.90m
step 11728/21400 (54.80%) | loss: 2.928294 | grad norm: 0.4526 | lrm: 1.00 | dt: 479.00ms | tok/sec: 1,094,551 | mfu: 48.31 | total time: 94.90m
step 11729/21400 (54.81%) | loss: 2.922911 | grad norm: 0.1968 | lrm: 1.00 | dt: 479.27ms | tok/sec: 1,093,924 | mfu: 48.28 | total time: 94.91m
step 11730/21400 (54.81%) | loss: 2.921946 | grad norm: 0.3570 | lrm: 1.00 | dt: 479.35ms | tok/sec: 1,093,756 | mfu: 48.27 | total time: 94.92m
step 11731/21400 (54.82%) | loss: 2.920605 | grad norm: 0.2182 | lrm: 1.00 | dt: 478.93ms | tok/sec: 1,094,704 | mfu: 48.31 | total time: 94.93m
step 11732/21400 (54.82%) | loss: 2.950198 | grad norm: 0.2487 | lrm: 1.00 | dt: 482.06ms | tok/sec: 1,087,603 | mfu: 48.00 | total time: 94.94m
step 11733/21400 (54.83%) | loss: 2.942135 | grad norm: 0.2058 | lrm: 1.00 | dt: 479.91ms | tok/sec: 1,092,470 | mfu: 48.21 | total time: 94.94m
step 11734/21400 (54.83%) | loss: 2.926259 | grad norm: 0.1908 | lrm: 1.00 | dt: 479.67ms | tok/sec: 1,093,027 | mfu: 48.24 | total time: 94.95m
step 11735/21400 (54.84%) | loss: 2.928263 | grad norm: 0.1917 | lrm: 1.00 | dt: 479.97ms | tok/sec: 1,092,343 | mfu: 48.21 | total time: 94.96m
step 11736/21400 (54.84%) | loss: 2.927454 | grad norm: 0.2122 | lrm: 1.00 | dt: 477.42ms | tok/sec: 1,098,177 | mfu: 48.47 | total time: 94.97m
step 11737/21400 (54.85%) | loss: 2.919535 | grad norm: 0.2052 | lrm: 1.00 | dt: 480.24ms | tok/sec: 1,091,715 | mfu: 48.18 | total time: 94.98m
step 11738/21400 (54.85%) | loss: 2.885527 | grad norm: 0.2260 | lrm: 1.00 | dt: 477.79ms | tok/sec: 1,097,313 | mfu: 48.43 | total time: 94.98m
step 11739/21400 (54.86%) | loss: 2.892893 | grad norm: 0.1860 | lrm: 1.00 | dt: 479.00ms | tok/sec: 1,094,554 | mfu: 48.31 | total time: 94.99m
step 11740/21400 (54.86%) | loss: 2.912020 | grad norm: 0.2264 | lrm: 1.00 | dt: 482.06ms | tok/sec: 1,087,605 | mfu: 48.00 | total time: 95.00m
step 11741/21400 (54.86%) | loss: 2.907432 | grad norm: 0.2364 | lrm: 1.00 | dt: 477.27ms | tok/sec: 1,098,520 | mfu: 48.48 | total time: 95.01m
step 11742/21400 (54.87%) | loss: 2.893390 | grad norm: 0.3222 | lrm: 1.00 | dt: 480.42ms | tok/sec: 1,091,320 | mfu: 48.16 | total time: 95.02m
step 11743/21400 (54.87%) | loss: 2.893437 | grad norm: 0.3090 | lrm: 1.00 | dt: 479.40ms | tok/sec: 1,093,630 | mfu: 48.26 | total time: 95.02m
step 11744/21400 (54.88%) | loss: 2.886446 | grad norm: 0.2974 | lrm: 1.00 | dt: 479.86ms | tok/sec: 1,092,574 | mfu: 48.22 | total time: 95.03m
step 11745/21400 (54.88%) | loss: 2.883391 | grad norm: 0.2005 | lrm: 1.00 | dt: 478.87ms | tok/sec: 1,094,842 | mfu: 48.32 | total time: 95.04m
step 11746/21400 (54.89%) | loss: 2.892042 | grad norm: 0.2541 | lrm: 1.00 | dt: 479.75ms | tok/sec: 1,092,827 | mfu: 48.23 | total time: 95.05m
step 11747/21400 (54.89%) | loss: 2.889624 | grad norm: 0.1881 | lrm: 1.00 | dt: 479.85ms | tok/sec: 1,092,616 | mfu: 48.22 | total time: 95.06m
step 11748/21400 (54.90%) | loss: 2.887325 | grad norm: 0.2188 | lrm: 1.00 | dt: 478.57ms | tok/sec: 1,095,523 | mfu: 48.35 | total time: 95.06m
step 11749/21400 (54.90%) | loss: 2.891410 | grad norm: 0.4817 | lrm: 1.00 | dt: 480.26ms | tok/sec: 1,091,674 | mfu: 48.18 | total time: 95.07m
Step 11750 | Validation bpb: 0.8600
step 11750/21400 (54.91%) | loss: 2.897628 | grad norm: 0.2085 | lrm: 1.00 | dt: 481.81ms | tok/sec: 1,088,153 | mfu: 48.02 | total time: 95.08m
step 11751/21400 (54.91%) | loss: 2.896531 | grad norm: 0.2659 | lrm: 1.00 | dt: 482.16ms | tok/sec: 1,087,366 | mfu: 47.99 | total time: 95.09m
step 11752/21400 (54.92%) | loss: 2.893106 | grad norm: 0.2021 | lrm: 1.00 | dt: 479.41ms | tok/sec: 1,093,609 | mfu: 48.26 | total time: 95.10m
step 11753/21400 (54.92%) | loss: 2.899844 | grad norm: 0.4396 | lrm: 1.00 | dt: 481.28ms | tok/sec: 1,089,358 | mfu: 48.08 | total time: 95.10m
step 11754/21400 (54.93%) | loss: 2.903289 | grad norm: 0.2001 | lrm: 1.00 | dt: 478.29ms | tok/sec: 1,096,166 | mfu: 48.38 | total time: 95.11m
step 11755/21400 (54.93%) | loss: 2.911871 | grad norm: 0.2431 | lrm: 1.00 | dt: 481.37ms | tok/sec: 1,089,165 | mfu: 48.07 | total time: 95.12m
step 11756/21400 (54.93%) | loss: 2.902163 | grad norm: 0.1895 | lrm: 1.00 | dt: 479.69ms | tok/sec: 1,092,968 | mfu: 48.24 | total time: 95.13m
step 11757/21400 (54.94%) | loss: 2.899845 | grad norm: 0.2062 | lrm: 1.00 | dt: 480.39ms | tok/sec: 1,091,370 | mfu: 48.16 | total time: 95.14m
step 11758/21400 (54.94%) | loss: 2.907361 | grad norm: 0.3544 | lrm: 1.00 | dt: 479.79ms | tok/sec: 1,092,751 | mfu: 48.23 | total time: 95.14m
step 11759/21400 (54.95%) | loss: 2.905347 | grad norm: 0.1917 | lrm: 1.00 | dt: 479.56ms | tok/sec: 1,093,276 | mfu: 48.25 | total time: 95.15m
step 11760/21400 (54.95%) | loss: 2.885122 | grad norm: 0.2826 | lrm: 1.00 | dt: 477.63ms | tok/sec: 1,097,682 | mfu: 48.44 | total time: 95.16m
step 11761/21400 (54.96%) | loss: 2.880930 | grad norm: 0.3302 | lrm: 1.00 | dt: 480.81ms | tok/sec: 1,090,435 | mfu: 48.12 | total time: 95.17m
step 11762/21400 (54.96%) | loss: 2.874114 | grad norm: 0.4724 | lrm: 1.00 | dt: 478.65ms | tok/sec: 1,095,348 | mfu: 48.34 | total time: 95.18m
step 11763/21400 (54.97%) | loss: 2.875079 | grad norm: 0.1831 | lrm: 1.00 | dt: 481.85ms | tok/sec: 1,088,081 | mfu: 48.02 | total time: 95.18m
step 11764/21400 (54.97%) | loss: 2.903236 | grad norm: 0.2758 | lrm: 1.00 | dt: 479.96ms | tok/sec: 1,092,353 | mfu: 48.21 | total time: 95.19m
step 11765/21400 (54.98%) | loss: 2.934791 | grad norm: 0.3627 | lrm: 1.00 | dt: 478.77ms | tok/sec: 1,095,062 | mfu: 48.33 | total time: 95.20m
step 11766/21400 (54.98%) | loss: 2.922572 | grad norm: 0.3877 | lrm: 1.00 | dt: 478.09ms | tok/sec: 1,096,636 | mfu: 48.40 | total time: 95.21m
step 11767/21400 (54.99%) | loss: 2.931248 | grad norm: 0.3988 | lrm: 1.00 | dt: 478.98ms | tok/sec: 1,094,584 | mfu: 48.31 | total time: 95.22m
step 11768/21400 (54.99%) | loss: 2.928348 | grad norm: 0.2203 | lrm: 1.00 | dt: 479.25ms | tok/sec: 1,093,984 | mfu: 48.28 | total time: 95.22m
step 11769/21400 (55.00%) | loss: 2.939324 | grad norm: 0.2098 | lrm: 1.00 | dt: 478.63ms | tok/sec: 1,095,396 | mfu: 48.34 | total time: 95.23m
step 11770/21400 (55.00%) | loss: 2.939443 | grad norm: 0.2238 | lrm: 1.00 | dt: 479.65ms | tok/sec: 1,093,064 | mfu: 48.24 | total time: 95.24m
step 11771/21400 (55.00%) | loss: 2.920755 | grad norm: 0.1797 | lrm: 1.00 | dt: 480.83ms | tok/sec: 1,090,388 | mfu: 48.12 | total time: 95.25m
step 11772/21400 (55.01%) | loss: 2.931996 | grad norm: 0.2782 | lrm: 1.00 | dt: 479.05ms | tok/sec: 1,094,424 | mfu: 48.30 | total time: 95.26m
step 11773/21400 (55.01%) | loss: 2.936414 | grad norm: 0.2212 | lrm: 1.00 | dt: 479.38ms | tok/sec: 1,093,676 | mfu: 48.27 | total time: 95.26m
step 11774/21400 (55.02%) | loss: 2.935617 | grad norm: 0.2112 | lrm: 1.00 | dt: 478.97ms | tok/sec: 1,094,606 | mfu: 48.31 | total time: 95.27m
step 11775/21400 (55.02%) | loss: 2.938481 | grad norm: 0.1909 | lrm: 1.00 | dt: 479.61ms | tok/sec: 1,093,154 | mfu: 48.24 | total time: 95.28m
step 11776/21400 (55.03%) | loss: 2.935243 | grad norm: 0.3396 | lrm: 1.00 | dt: 478.86ms | tok/sec: 1,094,867 | mfu: 48.32 | total time: 95.29m
step 11777/21400 (55.03%) | loss: 2.905081 | grad norm: 0.2350 | lrm: 1.00 | dt: 480.45ms | tok/sec: 1,091,248 | mfu: 48.16 | total time: 95.30m
step 11778/21400 (55.04%) | loss: 2.909464 | grad norm: 0.2086 | lrm: 1.00 | dt: 479.31ms | tok/sec: 1,093,832 | mfu: 48.27 | total time: 95.30m
step 11779/21400 (55.04%) | loss: 2.900640 | grad norm: 0.1968 | lrm: 1.00 | dt: 479.48ms | tok/sec: 1,093,458 | mfu: 48.26 | total time: 95.31m
step 11780/21400 (55.05%) | loss: 2.897164 | grad norm: 0.3126 | lrm: 1.00 | dt: 479.32ms | tok/sec: 1,093,809 | mfu: 48.27 | total time: 95.32m
step 11781/21400 (55.05%) | loss: 2.899928 | grad norm: 0.2351 | lrm: 1.00 | dt: 480.76ms | tok/sec: 1,090,538 | mfu: 48.13 | total time: 95.33m
step 11782/21400 (55.06%) | loss: 2.901055 | grad norm: 0.2316 | lrm: 1.00 | dt: 481.36ms | tok/sec: 1,089,182 | mfu: 48.07 | total time: 95.34m
step 11783/21400 (55.06%) | loss: 2.893749 | grad norm: 0.2288 | lrm: 1.00 | dt: 480.69ms | tok/sec: 1,090,704 | mfu: 48.14 | total time: 95.34m
step 11784/21400 (55.07%) | loss: 2.892441 | grad norm: 0.2957 | lrm: 1.00 | dt: 478.37ms | tok/sec: 1,095,990 | mfu: 48.37 | total time: 95.35m
step 11785/21400 (55.07%) | loss: 2.918934 | grad norm: 0.7763 | lrm: 1.00 | dt: 478.47ms | tok/sec: 1,095,768 | mfu: 48.36 | total time: 95.36m
step 11786/21400 (55.07%) | loss: 2.912254 | grad norm: 0.1914 | lrm: 1.00 | dt: 480.16ms | tok/sec: 1,091,913 | mfu: 48.19 | total time: 95.37m
step 11787/21400 (55.08%) | loss: 2.914071 | grad norm: 0.2025 | lrm: 1.00 | dt: 479.23ms | tok/sec: 1,094,023 | mfu: 48.28 | total time: 95.38m
step 11788/21400 (55.08%) | loss: 2.908346 | grad norm: 0.2171 | lrm: 1.00 | dt: 479.57ms | tok/sec: 1,093,240 | mfu: 48.25 | total time: 95.38m
step 11789/21400 (55.09%) | loss: 2.905038 | grad norm: 0.1907 | lrm: 1.00 | dt: 479.10ms | tok/sec: 1,094,329 | mfu: 48.30 | total time: 95.39m
step 11790/21400 (55.09%) | loss: 2.894811 | grad norm: 0.3909 | lrm: 1.00 | dt: 478.38ms | tok/sec: 1,095,972 | mfu: 48.37 | total time: 95.40m
step 11791/21400 (55.10%) | loss: 2.889482 | grad norm: 0.2253 | lrm: 1.00 | dt: 479.82ms | tok/sec: 1,092,676 | mfu: 48.22 | total time: 95.41m
step 11792/21400 (55.10%) | loss: 2.883819 | grad norm: 0.2242 | lrm: 1.00 | dt: 479.65ms | tok/sec: 1,093,067 | mfu: 48.24 | total time: 95.42m
step 11793/21400 (55.11%) | loss: 2.886449 | grad norm: 0.2141 | lrm: 1.00 | dt: 480.43ms | tok/sec: 1,091,296 | mfu: 48.16 | total time: 95.42m
step 11794/21400 (55.11%) | loss: 2.897079 | grad norm: 0.2438 | lrm: 1.00 | dt: 480.96ms | tok/sec: 1,090,097 | mfu: 48.11 | total time: 95.43m
step 11795/21400 (55.12%) | loss: 2.908403 | grad norm: 0.2277 | lrm: 1.00 | dt: 477.06ms | tok/sec: 1,099,006 | mfu: 48.50 | total time: 95.44m
step 11796/21400 (55.12%) | loss: 2.901517 | grad norm: 0.2255 | lrm: 1.00 | dt: 478.62ms | tok/sec: 1,095,426 | mfu: 48.34 | total time: 95.45m
step 11797/21400 (55.13%) | loss: 2.903494 | grad norm: 0.3685 | lrm: 1.00 | dt: 478.82ms | tok/sec: 1,094,965 | mfu: 48.32 | total time: 95.46m
step 11798/21400 (55.13%) | loss: 2.920073 | grad norm: 0.2159 | lrm: 1.00 | dt: 479.66ms | tok/sec: 1,093,042 | mfu: 48.24 | total time: 95.46m
step 11799/21400 (55.14%) | loss: 2.922326 | grad norm: 0.2043 | lrm: 1.00 | dt: 480.30ms | tok/sec: 1,091,582 | mfu: 48.17 | total time: 95.47m
step 11800/21400 (55.14%) | loss: 2.928850 | grad norm: 0.3903 | lrm: 1.00 | dt: 480.70ms | tok/sec: 1,090,683 | mfu: 48.13 | total time: 95.48m
step 11801/21400 (55.14%) | loss: 2.926006 | grad norm: 0.2058 | lrm: 1.00 | dt: 478.11ms | tok/sec: 1,096,573 | mfu: 48.39 | total time: 95.49m
step 11802/21400 (55.15%) | loss: 2.922982 | grad norm: 0.2001 | lrm: 1.00 | dt: 481.51ms | tok/sec: 1,088,844 | mfu: 48.05 | total time: 95.50m
step 11803/21400 (55.15%) | loss: 2.919504 | grad norm: 0.2300 | lrm: 1.00 | dt: 478.66ms | tok/sec: 1,095,315 | mfu: 48.34 | total time: 95.50m
step 11804/21400 (55.16%) | loss: 2.938655 | grad norm: 0.2117 | lrm: 1.00 | dt: 479.37ms | tok/sec: 1,093,711 | mfu: 48.27 | total time: 95.51m
step 11805/21400 (55.16%) | loss: 2.929882 | grad norm: 0.1958 | lrm: 1.00 | dt: 480.89ms | tok/sec: 1,090,253 | mfu: 48.12 | total time: 95.52m
step 11806/21400 (55.17%) | loss: 2.924077 | grad norm: 0.2894 | lrm: 1.00 | dt: 479.24ms | tok/sec: 1,093,988 | mfu: 48.28 | total time: 95.53m
step 11807/21400 (55.17%) | loss: 2.925174 | grad norm: 0.1973 | lrm: 1.00 | dt: 480.91ms | tok/sec: 1,090,199 | mfu: 48.11 | total time: 95.54m
step 11808/21400 (55.18%) | loss: 2.909995 | grad norm: 0.2084 | lrm: 1.00 | dt: 476.96ms | tok/sec: 1,099,230 | mfu: 48.51 | total time: 95.54m
step 11809/21400 (55.18%) | loss: 2.907179 | grad norm: 0.4031 | lrm: 1.00 | dt: 479.76ms | tok/sec: 1,092,809 | mfu: 48.23 | total time: 95.55m
step 11810/21400 (55.19%) | loss: 2.903275 | grad norm: 0.1989 | lrm: 1.00 | dt: 478.46ms | tok/sec: 1,095,773 | mfu: 48.36 | total time: 95.56m
step 11811/21400 (55.19%) | loss: 2.897567 | grad norm: 0.2829 | lrm: 1.00 | dt: 479.11ms | tok/sec: 1,094,295 | mfu: 48.29 | total time: 95.57m
step 11812/21400 (55.20%) | loss: 2.891145 | grad norm: 0.2923 | lrm: 1.00 | dt: 478.11ms | tok/sec: 1,096,580 | mfu: 48.39 | total time: 95.58m
step 11813/21400 (55.20%) | loss: 2.883942 | grad norm: 0.2085 | lrm: 1.00 | dt: 481.89ms | tok/sec: 1,087,979 | mfu: 48.02 | total time: 95.58m
step 11814/21400 (55.21%) | loss: 2.865992 | grad norm: 0.2012 | lrm: 1.00 | dt: 479.04ms | tok/sec: 1,094,459 | mfu: 48.30 | total time: 95.59m
step 11815/21400 (55.21%) | loss: 2.851765 | grad norm: 0.2269 | lrm: 1.00 | dt: 477.37ms | tok/sec: 1,098,284 | mfu: 48.47 | total time: 95.60m
step 11816/21400 (55.21%) | loss: 2.854081 | grad norm: 0.2040 | lrm: 1.00 | dt: 481.16ms | tok/sec: 1,089,629 | mfu: 48.09 | total time: 95.61m
step 11817/21400 (55.22%) | loss: 2.860829 | grad norm: 0.2055 | lrm: 1.00 | dt: 478.22ms | tok/sec: 1,096,338 | mfu: 48.38 | total time: 95.62m
step 11818/21400 (55.22%) | loss: 2.860355 | grad norm: 0.2009 | lrm: 1.00 | dt: 479.85ms | tok/sec: 1,092,602 | mfu: 48.22 | total time: 95.62m
step 11819/21400 (55.23%) | loss: 2.864325 | grad norm: 0.2347 | lrm: 1.00 | dt: 478.72ms | tok/sec: 1,095,197 | mfu: 48.33 | total time: 95.63m
step 11820/21400 (55.23%) | loss: 2.877022 | grad norm: 0.2169 | lrm: 1.00 | dt: 479.40ms | tok/sec: 1,093,637 | mfu: 48.26 | total time: 95.64m
